Comunas;etnia;etnia2;frec;n;perc;lat;long
YUNGAY;RapaNui;Rapa Nui;2;9399;0.000212789;-24.07;-69.914
QUIRIHUE;RapaNui;Rapa Nui;2;9399;0.000212789;-36.281;-72.545
COBQUECURA;RapaNui;Rapa Nui;2;9399;0.000212789;-36.133;-72.783
COELEMU;RapaNui;Rapa Nui;3;9399;0.000319183;-36.485;-72.694
NINHUE;RapaNui;Rapa Nui;2;9399;0.000212789;-36.401;-72.397
SAN CARLOS;RapaNui;Rapa Nui;7;9399;0.00074476;-36.422;-71.959
COIHUECO;RapaNui;Rapa Nui;2;9399;0.000212789;-35.783;-72.433
ÑIQUÉN;RapaNui;Rapa Nui;1;9399;0.000106394;-36.287;-71.899
SAN FABIÁN;RapaNui;Rapa Nui;2;9399;0.000212789;-36.554;-71.549
IQUIQUE;LicanAntai;Lican Antai;407;30369;0.013401824;-20.244;-70.139
ALTO HOSPICIO;LicanAntai;Lican Antai;314;30369;0.010339491;-20.257;-70.022
POZO ALMONTE;LicanAntai;Lican Antai;50;30369;0.001646416;-20.291;-69.696
COLCHANE;LicanAntai;Lican Antai;1;30369;3.29E-05;-19.284;-68.675
HUARA;LicanAntai;Lican Antai;3;30369;9.88E-05;-19.809;-69.972
PICA;LicanAntai;Lican Antai;41;30369;0.001350061;-20.483;-69.378
ANTOFAGASTA;LicanAntai;Lican Antai;2789;30369;0.091837071;-23.651;-70.395
MEJILLONES;LicanAntai;Lican Antai;33;30369;0.001086634;-23.11;-70.456
SIERRA GORDA;LicanAntai;Lican Antai;133;30369;0.004379466;-22.898;-69.323
TALTAL;LicanAntai;Lican Antai;29;30369;0.000954921;-25.41;-70.489
CALAMA;LicanAntai;Lican Antai;18100;30369;0.596002503;-22.474;-68.924
OLLAGÜE;LicanAntai;Lican Antai;7;30369;0.000230498;-21.233;-68.267
SAN PEDRO DE ATACAMA;LicanAntai;Lican Antai;4068;30369;0.133952386;-22.92;-68.21
TOCOPILLA;LicanAntai;Lican Antai;65;30369;0.00214034;-22.082;-70.189
MARÍA ELENA;LicanAntai;Lican Antai;38;30369;0.001251276;-22.317;-69.677
COPIAPÓ;LicanAntai;Lican Antai;206;30369;0.006783233;-27.375;-70.329
CALDERA;LicanAntai;Lican Antai;33;30369;0.001086634;-27.066;-70.826
TIERRA AMARILLA;LicanAntai;Lican Antai;6;30369;0.00019757;-27.473;-70.283
CHAÑARAL;LicanAntai;Lican Antai;13;30369;0.000428068;-26.346;-70.624
DIEGO DE ALMAGRO;LicanAntai;Lican Antai;15;30369;0.000493925;-26.39;-70.052
VALLENAR;LicanAntai;Lican Antai;74;30369;0.002436695;-28.577;-70.77
ALTO DEL CARMEN;LicanAntai;Lican Antai;13;30369;0.000428068;-28.749;-70.491
FREIRINA;LicanAntai;Lican Antai;5;30369;0.000164642;-28.506;-71.076
HUASCO;LicanAntai;Lican Antai;10;30369;0.000329283;-28.456;-71.186
LA SERENA;LicanAntai;Lican Antai;412;30369;0.013566466;-29.907;-71.247
COQUIMBO;LicanAntai;Lican Antai;307;30369;0.010108993;-29.971;-71.307
ANDACOLLO;LicanAntai;Lican Antai;9;30369;0.000296355;-30.23;-71.086
LA HIGUERA;LicanAntai;Lican Antai;3;30369;9.88E-05;-29.5;-71.283
PAIGUANO;LicanAntai;Lican Antai;13;30369;0.000428068;-30.038;-70.507
VICUÑA;LicanAntai;Lican Antai;9;30369;0.000296355;-30.019;-70.715
ILLAPEL;LicanAntai;Lican Antai;11;30369;0.000362211;-31.639;-71.179
CANELA;LicanAntai;Lican Antai;1;30369;3.29E-05;-31.396;-71.419
LOS VILOS;LicanAntai;Lican Antai;6;30369;0.00019757;-31.915;-71.506
SALAMANCA;LicanAntai;Lican Antai;25;30369;0.000823208;-31.78;-70.967
OVALLE;LicanAntai;Lican Antai;97;30369;0.003194047;-30.599;-71.189
COMBARBALÁ;LicanAntai;Lican Antai;12;30369;0.00039514;-31.18;-71.004
MONTE PATRIA;LicanAntai;Lican Antai;34;30369;0.001119563;-30.775;-70.943
PUNITAQUI;LicanAntai;Lican Antai;13;30369;0.000428068;-30.833;-71.26
RÍO HURTADO;LicanAntai;Lican Antai;5;30369;0.000164642;-30.273;-70.667
VALPARAÍSO;LicanAntai;Lican Antai;104;30369;0.003424545;-33.05;-71.616
CASABLANCA;LicanAntai;Lican Antai;4;30369;0.000131713;-33.325;-71.41
CONCÓN;LicanAntai;Lican Antai;9;30369;0.000296355;-32.96;-71.469
PUCHUNCAVÍ;LicanAntai;Lican Antai;3;30369;9.88E-05;-32.748;-71.398
QUINTERO;LicanAntai;Lican Antai;8;30369;0.000263427;-32.845;-71.467
VIÑA DEL MAR;LicanAntai;Lican Antai;144;30369;0.004741677;-33.025;-71.515
ISLA DE PASCUA;LicanAntai;Lican Antai;1;30369;3.29E-05;-27.121;-109.366
LOS ANDES;LicanAntai;Lican Antai;30;30369;0.000987849;-32.837;-70.597
CALLE LARGA;LicanAntai;Lican Antai;3;30369;9.88E-05;-35.617;-71.683
RINCONADA;LicanAntai;Lican Antai;5;30369;0.000164642;-19.883;-68.867
SAN ESTEBAN;LicanAntai;Lican Antai;5;30369;0.000164642;-32.805;-70.581
LA LIGUA;LicanAntai;Lican Antai;6;30369;0.00019757;-34.583;-72
CABILDO;LicanAntai;Lican Antai;4;30369;0.000131713;-32.409;-71.08
PAPUDO;LicanAntai;Lican Antai;1;30369;3.29E-05;-32.47;-71.381
PETORCA;LicanAntai;Lican Antai;9;30369;0.000296355;-32.29;-70.95
ZAPALLAR;LicanAntai;Lican Antai;4;30369;0.000131713;-32.568;-71.438
QUILLOTA;LicanAntai;Lican Antai;19;30369;0.000625638;-32.915;-71.264
CALERA;LicanAntai;Lican Antai;11;30369;0.000362211;-32.784;-71.204
HIJUELAS;LicanAntai;Lican Antai;5;30369;0.000164642;-32.855;-71.094
LA CRUZ;LicanAntai;Lican Antai;10;30369;0.000329283;-32.824;-71.244
NOGALES;LicanAntai;Lican Antai;5;30369;0.000164642;-32.736;-71.208
SAN ANTONIO;LicanAntai;Lican Antai;8;30369;0.000263427;-27.867;-70.05
ALGARROBO;LicanAntai;Lican Antai;4;30369;0.000131713;-30.503;-71.083
CARTAGENA;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.167;-71.75
EL QUISCO;LicanAntai;Lican Antai;5;30369;0.000164642;-33.409;-71.649
EL TABO;LicanAntai;Lican Antai;3;30369;9.88E-05;-33.48;-71.621
SANTO DOMINGO;LicanAntai;Lican Antai;2;30369;6.59E-05;-33.708;-71.63
SAN FELIPE;LicanAntai;Lican Antai;23;30369;0.000757351;-32.75;-70.713
CATEMU;LicanAntai;Lican Antai;9;30369;0.000296355;-32.781;-70.969
LLAILLAY;LicanAntai;Lican Antai;6;30369;0.00019757;-32.844;-70.957
PANQUEHUE;LicanAntai;Lican Antai;1;30369;3.29E-05;-32.784;-70.837
PUTAENDO;LicanAntai;Lican Antai;1;30369;3.29E-05;-32.628;-70.716
QUILPUÉ;LicanAntai;Lican Antai;49;30369;0.001613487;-33.125;-71.241
LIMACHE;LicanAntai;Lican Antai;14;30369;0.000460996;-33.003;-71.261
OLMUÉ;LicanAntai;Lican Antai;4;30369;0.000131713;-33.009;-71.17
VILLA ALEMANA;LicanAntai;Lican Antai;27;30369;0.000889065;-33.066;-71.329
RANCAGUA;LicanAntai;Lican Antai;33;30369;0.001086634;-34.162;-70.741
CODEGUA;LicanAntai;Lican Antai;3;30369;9.88E-05;-34.033;-70.667
COINCO;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.273;-70.953
COLTAUCO;LicanAntai;Lican Antai;2;30369;6.59E-05;-34.297;-71.092
GRANEROS;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.063;-70.721
LAS CABRAS;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.285;-71.31
MACHALÍ;LicanAntai;Lican Antai;16;30369;0.000526853;-34.185;-70.662
PEUMO;LicanAntai;Lican Antai;2;30369;6.59E-05;-34.389;-71.171
RENGO;LicanAntai;Lican Antai;10;30369;0.000329283;-34.402;-70.856
SAN VICENTE;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.083;-71.75
PICHILEMU;LicanAntai;Lican Antai;3;30369;9.88E-05;-34.402;-72.009
MARCHIHUE;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.4;-71.633
SAN FERNANDO;LicanAntai;Lican Antai;5;30369;0.000164642;-34.584;-70.987
CHÉPICA;LicanAntai;Lican Antai;3;30369;9.88E-05;-34.733;-71.283
NANCAGUA;LicanAntai;Lican Antai;3;30369;9.88E-05;-34.649;-71.203
PERALILLO;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.483;-71.483
SANTA CRUZ;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.631;-71.359
TALCA;LicanAntai;Lican Antai;18;30369;0.00059271;-35.423;-71.657
CONSTITUCIÓN;LicanAntai;Lican Antai;4;30369;0.000131713;-35.339;-72.414
EMPEDRADO;LicanAntai;Lican Antai;1;30369;3.29E-05;-35.591;-72.273
MAULE;LicanAntai;Lican Antai;7;30369;0.000230498;-35.516;-71.572
RÍO CLARO;LicanAntai;Lican Antai;2;30369;6.59E-05;-35.217;-71.25
SAN CLEMENTE;LicanAntai;Lican Antai;1;30369;3.29E-05;-35.534;-71.486
CAUQUENES;LicanAntai;Lican Antai;1;30369;3.29E-05;-35.964;-72.317
CHANCO;LicanAntai;Lican Antai;1;30369;3.29E-05;-35.729;-72.53
PELLUHUE;LicanAntai;Lican Antai;7;30369;0.000230498;-35.814;-72.574
CURICÓ;LicanAntai;Lican Antai;6;30369;0.00019757;-34.976;-71.224
RAUCO;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.929;-71.311
ROMERAL;LicanAntai;Lican Antai;2;30369;6.59E-05;-34.967;-71.133
SAGRADA FAMILIA;LicanAntai;Lican Antai;1;30369;3.29E-05;-35;-71.383
TENO;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.873;-71.162
LINARES;LicanAntai;Lican Antai;5;30369;0.000164642;-35.85;-71.585
COLBÚN;LicanAntai;Lican Antai;4;30369;0.000131713;-35.7;-71.417
LONGAVÍ;LicanAntai;Lican Antai;6;30369;0.00019757;-35.966;-71.682
PARRAL;LicanAntai;Lican Antai;2;30369;6.59E-05;-36.147;-71.822
SAN JAVIER;LicanAntai;Lican Antai;1;30369;3.29E-05;-35.05;-71.467
YERBAS BUENAS;LicanAntai;Lican Antai;2;30369;6.59E-05;-35.75;-71.583
CONCEPCIÓN;LicanAntai;Lican Antai;33;30369;0.001086634;-36.815;-73.029
CORONEL;LicanAntai;Lican Antai;9;30369;0.000296355;-36.982;-73.157
CHIGUAYANTE;LicanAntai;Lican Antai;3;30369;9.88E-05;-36.909;-73.028
LOTA;LicanAntai;Lican Antai;1;30369;3.29E-05;-37.089;-73.155
PENCO;LicanAntai;Lican Antai;6;30369;0.00019757;-36.742;-72.998
SAN PEDRO DE LA PAZ;LicanAntai;Lican Antai;17;30369;0.000559781;-36.864;-73.108
TALCAHUANO;LicanAntai;Lican Antai;11;30369;0.000362211;-36.736;-73.105
TOMÉ;LicanAntai;Lican Antai;3;30369;9.88E-05;-36.624;-72.95
HUALPÉN;LicanAntai;Lican Antai;10;30369;0.000329283;-36.789;-73.11
ARAUCO;LicanAntai;Lican Antai;1;30369;3.29E-05;-37.257;-73.284
CAÑETE;LicanAntai;Lican Antai;2;30369;6.59E-05;-35.283;-72.233
CONTULMO;LicanAntai;Lican Antai;1;30369;3.29E-05;-38.005;-73.225
TIRÚA;LicanAntai;Lican Antai;1;30369;3.29E-05;-38.339;-73.484
LOS ÁNGELES;LicanAntai;Lican Antai;9;30369;0.000296355;-36.944;-72.351
ANTUCO;LicanAntai;Lican Antai;3;30369;9.88E-05;-37.327;-71.678
CABRERO;LicanAntai;Lican Antai;3;30369;9.88E-05;-37.039;-72.399
LAJA;LicanAntai;Lican Antai;5;30369;0.000164642;-37.267;-72.7
NACIMIENTO;LicanAntai;Lican Antai;1;30369;3.29E-05;-37.501;-72.676
SANTA BÁRBARA;LicanAntai;Lican Antai;2;30369;6.59E-05;-37.663;-72.018
YUMBEL;LicanAntai;Lican Antai;1;30369;3.29E-05;-37.096;-72.556
TEMUCO;LicanAntai;Lican Antai;25;30369;0.000823208;-38.727;-72.599
CARAHUE;LicanAntai;Lican Antai;1;30369;3.29E-05;-38.707;-73.16
FREIRE;LicanAntai;Lican Antai;2;30369;6.59E-05;-38.954;-72.622
NUEVA IMPERIAL;LicanAntai;Lican Antai;2;30369;6.59E-05;-38.745;-72.95
PADRE LAS CASAS;LicanAntai;Lican Antai;2;30369;6.59E-05;-38.766;-72.593
PUCÓN;LicanAntai;Lican Antai;4;30369;0.000131713;-39.282;-71.954
SAAVEDRA;LicanAntai;Lican Antai;1;30369;3.29E-05;-38.783;-73.4
VILLARRICA;LicanAntai;Lican Antai;15;30369;0.000493925;-39.28;-72.218
ANGOL;LicanAntai;Lican Antai;8;30369;0.000263427;-37.803;-72.702
COLLIPULLI;LicanAntai;Lican Antai;2;30369;6.59E-05;-37.953;-72.432
LONQUIMAY;LicanAntai;Lican Antai;2;30369;6.59E-05;-38.433;-71.233
PURÉN;LicanAntai;Lican Antai;1;30369;3.29E-05;-38.022;-73.07
VICTORIA;LicanAntai;Lican Antai;3;30369;9.88E-05;-38.23;-72.343
PUERTO MONTT;LicanAntai;Lican Antai;19;30369;0.000625638;-41.454;-72.993
CALBUCO;LicanAntai;Lican Antai;4;30369;0.000131713;-41.758;-73.151
LOS MUERMOS;LicanAntai;Lican Antai;1;30369;3.29E-05;-41.391;-73.465
LLANQUIHUE;LicanAntai;Lican Antai;3;30369;9.88E-05;-41.266;-73.012
MAULLÍN;LicanAntai;Lican Antai;2;30369;6.59E-05;-41.618;-73.598
PUERTO VARAS;LicanAntai;Lican Antai;17;30369;0.000559781;-41.323;-72.97
CASTRO;LicanAntai;Lican Antai;5;30369;0.000164642;-42.478;-73.779
ANCUD;LicanAntai;Lican Antai;8;30369;0.000263427;-41.877;-73.814
CHONCHI;LicanAntai;Lican Antai;2;30369;6.59E-05;-42.626;-73.781
DALCAHUE;LicanAntai;Lican Antai;1;30369;3.29E-05;-42.374;-73.651
PUQUELDÓN;LicanAntai;Lican Antai;2;30369;6.59E-05;-42.604;-73.684
QUELLÓN;LicanAntai;Lican Antai;1;30369;3.29E-05;-43.121;-73.608
OSORNO;LicanAntai;Lican Antai;16;30369;0.000526853;-40.574;-73.126
SAN PABLO;LicanAntai;Lican Antai;1;30369;3.29E-05;-40.4;-73.017
HUALAIHUÉ;LicanAntai;Lican Antai;2;30369;6.59E-05;-41.992;-72.667
COYHAIQUE;LicanAntai;Lican Antai;12;30369;0.00039514;-45.564;-72.065
AYSÉN;LicanAntai;Lican Antai;3;30369;9.88E-05;-45.412;-72.698
CISNES;LicanAntai;Lican Antai;3;30369;9.88E-05;-44.751;-72.697
PUNTA ARENAS;LicanAntai;Lican Antai;14;30369;0.000460996;-53.148;-70.907
PORVENIR;LicanAntai;Lican Antai;1;30369;3.29E-05;-53.298;-70.385
NATALES;LicanAntai;Lican Antai;2;30369;6.59E-05;-51.733;-72.517
TORRES DEL PAINE;LicanAntai;Lican Antai;2;30369;6.59E-05;-50.982;-72.499
SANTIAGO;LicanAntai;Lican Antai;232;30369;0.007639369;-33.425;-70.566
CERRILLOS;LicanAntai;Lican Antai;13;30369;0.000428068;-34.533;-71.683
CERRO NAVIA;LicanAntai;Lican Antai;7;30369;0.000230498;-33.422;-70.735
CONCHALÍ;LicanAntai;Lican Antai;12;30369;0.00039514;-33.38;-70.675
EL BOSQUE;LicanAntai;Lican Antai;10;30369;0.000329283;-41.667;-73.317
ESTACIÓN CENTRAL;LicanAntai;Lican Antai;43;30369;0.001415918;-33.459;-70.699
HUECHURABA;LicanAntai;Lican Antai;8;30369;0.000263427;-33.368;-70.634
INDEPENDENCIA;LicanAntai;Lican Antai;30;30369;0.000987849;-33.413;-70.666
LA CISTERNA;LicanAntai;Lican Antai;6;30369;0.00019757;-33.529;-70.663
LA FLORIDA;LicanAntai;Lican Antai;48;30369;0.001580559;-33.525;-70.538
LA GRANJA;LicanAntai;Lican Antai;16;30369;0.000526853;-20.9;-69.617
LA PINTANA;LicanAntai;Lican Antai;17;30369;0.000559781;-33.583;-70.634
LA REINA;LicanAntai;Lican Antai;15;30369;0.000493925;-33.443;-70.532
LAS CONDES;LicanAntai;Lican Antai;49;30369;0.001613487;-33.4;-70.503
LO BARNECHEA;LicanAntai;Lican Antai;7;30369;0.000230498;-33.352;-70.336
LO ESPEJO;LicanAntai;Lican Antai;5;30369;0.000164642;-33.522;-70.687
LO PRADO;LicanAntai;Lican Antai;10;30369;0.000329283;-33.445;-70.726
MACUL;LicanAntai;Lican Antai;16;30369;0.000526853;-33.487;-70.604
MAIPÚ;LicanAntai;Lican Antai;78;30369;0.002568409;-33.49;-70.788
ÑUÑOA;LicanAntai;Lican Antai;69;30369;0.002272054;-33.454;-70.604
PEDRO AGUIRRE CERDA;LicanAntai;Lican Antai;3;30369;9.88E-05;-33.583;-70.667
PEÑALOLÉN;LicanAntai;Lican Antai;29;30369;0.000954921;-33.482;-70.538
PROVIDENCIA;LicanAntai;Lican Antai;54;30369;0.001778129;-33.435;-70.616
PUDAHUEL;LicanAntai;Lican Antai;19;30369;0.000625638;-33.411;-70.836
QUILICURA;LicanAntai;Lican Antai;11;30369;0.000362211;-33.361;-70.729
QUINTA NORMAL;LicanAntai;Lican Antai;17;30369;0.000559781;-33.427;-70.699
RECOLETA;LicanAntai;Lican Antai;28;30369;0.000921993;-33.406;-70.64
RENCA;LicanAntai;Lican Antai;2;30369;6.59E-05;-33.398;-70.723
SAN JOAQUÍN;LicanAntai;Lican Antai;20;30369;0.000658566;-33.491;-70.628
SAN MIGUEL;LicanAntai;Lican Antai;24;30369;0.00079028;-36.818;-71.966
SAN RAMÓN;LicanAntai;Lican Antai;12;30369;0.00039514;-25.351;-70.447
VITACURA;LicanAntai;Lican Antai;11;30369;0.000362211;-33.378;-70.562
PUENTE ALTO;LicanAntai;Lican Antai;64;30369;0.002107412;-33.616;-70.57
PIRQUE;LicanAntai;Lican Antai;5;30369;0.000164642;-33.65;-70.564
SAN JOSÉ DE MAIPO;LicanAntai;Lican Antai;6;30369;0.00019757;-33.644;-70.353
COLINA;LicanAntai;Lican Antai;14;30369;0.000460996;-33.194;-70.668
LAMPA;LicanAntai;Lican Antai;25;30369;0.000823208;-33.286;-70.878
SAN BERNARDO;LicanAntai;Lican Antai;20;30369;0.000658566;-33.582;-70.687
BUIN;LicanAntai;Lican Antai;8;30369;0.000263427;-33.728;-70.739
CALERA DE TANGO;LicanAntai;Lican Antai;7;30369;0.000230498;-33.628;-70.785
PAINE;LicanAntai;Lican Antai;9;30369;0.000296355;-33.812;-70.723
MELIPILLA;LicanAntai;Lican Antai;12;30369;0.00039514;-33.689;-71.208
ALHUÉ;LicanAntai;Lican Antai;1;30369;3.29E-05;-34.033;-71.1
CURACAVÍ;LicanAntai;Lican Antai;8;30369;0.000263427;-33.399;-71.137
MARÍA PINTO;LicanAntai;Lican Antai;1;30369;3.29E-05;-33.515;-71.119
SAN PEDRO;LicanAntai;Lican Antai;5;30369;0.000164642;-33.9;-71.467
TALAGANTE;LicanAntai;Lican Antai;5;30369;0.000164642;-33.667;-70.931
EL MONTE;LicanAntai;Lican Antai;3;30369;9.88E-05;-33.684;-71.017
ISLA DE MAIPO;LicanAntai;Lican Antai;3;30369;9.88E-05;-33.754;-70.886
PADRE HURTADO;LicanAntai;Lican Antai;2;30369;6.59E-05;-33.576;-70.8
PEÑAFLOR;LicanAntai;Lican Antai;10;30369;0.000329283;-36.233;-72.333
VALDIVIA;LicanAntai;Lican Antai;14;30369;0.000460996;-39.8;-73.233
CORRAL;LicanAntai;Lican Antai;1;30369;3.29E-05;-39.867;-73.433
LANCO;LicanAntai;Lican Antai;1;30369;3.29E-05;-39.447;-72.772
MARIQUINA;LicanAntai;Lican Antai;1;30369;3.29E-05;-40.133;-72.333
PAILLACO;LicanAntai;Lican Antai;1;30369;3.29E-05;-40.068;-72.883
PANGUIPULLI;LicanAntai;Lican Antai;2;30369;6.59E-05;-39.642;-72.34
LA UNIÓN;LicanAntai;Lican Antai;1;30369;3.29E-05;-40.292;-73.088
RÍO BUENO;LicanAntai;Lican Antai;3;30369;9.88E-05;-40.338;-72.957
ARICA;LicanAntai;Lican Antai;740;30369;0.024366953;-18.455;-70.29
CAMARONES;LicanAntai;Lican Antai;3;30369;9.88E-05;-19.017;-69.867
PUTRE;LicanAntai;Lican Antai;1;30369;3.29E-05;-18.2;-69.583
CHILLÁN;LicanAntai;Lican Antai;28;30369;0.000921993;-36.601;-72.109
BULNES;LicanAntai;Lican Antai;2;30369;6.59E-05;-36.739;-72.292
CHILLÁN VIEJO;LicanAntai;Lican Antai;7;30369;0.000230498;-36.633;-72.14
EL CARMEN;LicanAntai;Lican Antai;1;30369;3.29E-05;-36.9;-72.033
YUNGAY;LicanAntai;Lican Antai;2;30369;6.59E-05;-24.07;-69.914
SAN CARLOS;LicanAntai;Lican Antai;2;30369;6.59E-05;-36.422;-71.959
COIHUECO;LicanAntai;Lican Antai;1;30369;3.29E-05;-35.783;-72.433
SAN NICOLÁS;LicanAntai;Lican Antai;1;30369;3.29E-05;-36.883;-72.483
IQUIQUE;Quechua;Quechua;3706;33868;0.109424826;-20.244;-70.139
ALTO HOSPICIO;Quechua;Quechua;2412;33868;0.071217669;-20.257;-70.022
POZO ALMONTE;Quechua;Quechua;543;33868;0.016032833;-20.291;-69.696
CAMIÑA;Quechua;Quechua;67;33868;0.001978269;-20.483;-69.367
COLCHANE;Quechua;Quechua;119;33868;0.003513641;-19.284;-68.675
HUARA;Quechua;Quechua;142;33868;0.004192748;-19.809;-69.972
PICA;Quechua;Quechua;591;33868;0.0174501;-20.483;-69.378
ANTOFAGASTA;Quechua;Quechua;2098;33868;0.06194638;-23.651;-70.395
MEJILLONES;Quechua;Quechua;128;33868;0.003779379;-23.11;-70.456
SIERRA GORDA;Quechua;Quechua;98;33868;0.002893587;-22.898;-69.323
TALTAL;Quechua;Quechua;43;33868;0.001269635;-25.41;-70.489
CALAMA;Quechua;Quechua;7207;33868;0.21279674;-22.474;-68.924
OLLAGÜE;Quechua;Quechua;181;33868;0.005344278;-21.233;-68.267
SAN PEDRO DE ATACAMA;Quechua;Quechua;531;33868;0.015678517;-22.92;-68.21
TOCOPILLA;Quechua;Quechua;114;33868;0.003366009;-22.082;-70.189
MARÍA ELENA;Quechua;Quechua;46;33868;0.001358214;-22.317;-69.677
COPIAPÓ;Quechua;Quechua;624;33868;0.018424471;-27.375;-70.329
CALDERA;Quechua;Quechua;38;33868;0.001122003;-27.066;-70.826
TIERRA AMARILLA;Quechua;Quechua;109;33868;0.003218377;-27.473;-70.283
CHAÑARAL;Quechua;Quechua;13;33868;0.000383843;-26.346;-70.624
DIEGO DE ALMAGRO;Quechua;Quechua;24;33868;0.000708634;-26.39;-70.052
VALLENAR;Quechua;Quechua;87;33868;0.002568797;-28.577;-70.77
ALTO DEL CARMEN;Quechua;Quechua;6;33868;0.000177158;-28.749;-70.491
FREIRINA;Quechua;Quechua;4;33868;0.000118106;-28.506;-71.076
HUASCO;Quechua;Quechua;11;33868;0.00032479;-28.456;-71.186
LA SERENA;Quechua;Quechua;270;33868;0.007972127;-29.907;-71.247
COQUIMBO;Quechua;Quechua;302;33868;0.008916972;-29.971;-71.307
ANDACOLLO;Quechua;Quechua;18;33868;0.000531475;-30.23;-71.086
LA HIGUERA;Quechua;Quechua;4;33868;0.000118106;-29.5;-71.283
PAIGUANO;Quechua;Quechua;2;33868;5.91E-05;-30.038;-70.507
VICUÑA;Quechua;Quechua;68;33868;0.002007795;-30.019;-70.715
ILLAPEL;Quechua;Quechua;40;33868;0.001181056;-31.639;-71.179
CANELA;Quechua;Quechua;1;33868;2.95E-05;-31.396;-71.419
LOS VILOS;Quechua;Quechua;95;33868;0.002805008;-31.915;-71.506
SALAMANCA;Quechua;Quechua;12;33868;0.000354317;-31.78;-70.967
OVALLE;Quechua;Quechua;86;33868;0.00253927;-30.599;-71.189
COMBARBALÁ;Quechua;Quechua;8;33868;0.000236211;-31.18;-71.004
MONTE PATRIA;Quechua;Quechua;31;33868;0.000915318;-30.775;-70.943
PUNITAQUI;Quechua;Quechua;4;33868;0.000118106;-30.833;-71.26
RÍO HURTADO;Quechua;Quechua;2;33868;5.91E-05;-30.273;-70.667
VALPARAÍSO;Quechua;Quechua;164;33868;0.004842329;-33.05;-71.616
CASABLANCA;Quechua;Quechua;4;33868;0.000118106;-33.325;-71.41
CONCÓN;Quechua;Quechua;38;33868;0.001122003;-32.96;-71.469
JUAN FERNÁNDEZ;Quechua;Quechua;4;33868;0.000118106;-33.633;-78.867
PUCHUNCAVÍ;Quechua;Quechua;1;33868;2.95E-05;-32.748;-71.398
QUINTERO;Quechua;Quechua;17;33868;0.000501949;-32.845;-71.467
VIÑA DEL MAR;Quechua;Quechua;180;33868;0.005314751;-33.025;-71.515
ISLA DE PASCUA;Quechua;Quechua;3;33868;8.86E-05;-27.121;-109.366
LOS ANDES;Quechua;Quechua;37;33868;0.001092477;-32.837;-70.597
CALLE LARGA;Quechua;Quechua;3;33868;8.86E-05;-35.617;-71.683
RINCONADA;Quechua;Quechua;12;33868;0.000354317;-19.883;-68.867
SAN ESTEBAN;Quechua;Quechua;9;33868;0.000265738;-32.805;-70.581
LA LIGUA;Quechua;Quechua;23;33868;0.000679107;-34.583;-72
CABILDO;Quechua;Quechua;11;33868;0.00032479;-32.409;-71.08
PAPUDO;Quechua;Quechua;2;33868;5.91E-05;-32.47;-71.381
PETORCA;Quechua;Quechua;1;33868;2.95E-05;-32.29;-70.95
ZAPALLAR;Quechua;Quechua;11;33868;0.00032479;-32.568;-71.438
QUILLOTA;Quechua;Quechua;55;33868;0.001623952;-32.915;-71.264
CALERA;Quechua;Quechua;15;33868;0.000442896;-32.784;-71.204
HIJUELAS;Quechua;Quechua;20;33868;0.000590528;-32.855;-71.094
LA CRUZ;Quechua;Quechua;7;33868;0.000206685;-32.824;-71.244
NOGALES;Quechua;Quechua;4;33868;0.000118106;-32.736;-71.208
SAN ANTONIO;Quechua;Quechua;47;33868;0.001387741;-27.867;-70.05
ALGARROBO;Quechua;Quechua;6;33868;0.000177158;-30.503;-71.083
CARTAGENA;Quechua;Quechua;4;33868;0.000118106;-34.167;-71.75
EL QUISCO;Quechua;Quechua;6;33868;0.000177158;-33.409;-71.649
EL TABO;Quechua;Quechua;8;33868;0.000236211;-33.48;-71.621
SANTO DOMINGO;Quechua;Quechua;18;33868;0.000531475;-33.708;-71.63
SAN FELIPE;Quechua;Quechua;191;33868;0.005639542;-32.75;-70.713
CATEMU;Quechua;Quechua;22;33868;0.000649581;-32.781;-70.969
LLAILLAY;Quechua;Quechua;54;33868;0.001594425;-32.844;-70.957
PANQUEHUE;Quechua;Quechua;2;33868;5.91E-05;-32.784;-70.837
PUTAENDO;Quechua;Quechua;5;33868;0.000147632;-32.628;-70.716
SANTA MARÍA;Quechua;Quechua;15;33868;0.000442896;-38.817;-71.667
QUILPUÉ;Quechua;Quechua;75;33868;0.00221448;-33.125;-71.241
LIMACHE;Quechua;Quechua;14;33868;0.00041337;-33.003;-71.261
OLMUÉ;Quechua;Quechua;8;33868;0.000236211;-33.009;-71.17
VILLA ALEMANA;Quechua;Quechua;46;33868;0.001358214;-33.066;-71.329
RANCAGUA;Quechua;Quechua;96;33868;0.002834534;-34.162;-70.741
CODEGUA;Quechua;Quechua;6;33868;0.000177158;-34.033;-70.667
COINCO;Quechua;Quechua;13;33868;0.000383843;-34.273;-70.953
